1567062860,5110d6,TOM2KA  ,Estonia,1567062859,1567062859,-4.0876,43.448,11277.6,False,221.39,184.53,0,None,11780.52,1176,False,0
1567062860,4008f1,BAW341  ,United Kingdom,1567062859,1567062860,0.9856,50.7278,7475.22,False,179.34,315.12,-9.1,None,7772.4,6775,False,0
1567062860,5110ff,JAF57T  ,Estonia,1567062844,1567062846,-3.6074,38.1898,10073.64,False,221.7,200.37,0,None,10614.66,5264,False,0
1567062860,14fc09,RSD035  ,Russian Federation,1567062859,1567062859,37.4409,55.5773,2423.16,False,147.09,96.63,8.13,None,2415.54,2122,False,0
1567062860,758324,,Philippines,None,1567062854,None,None,None,False,198.11,205.7,0,None,None,None,False,0
1567062860,e492b0,AZU4002 ,Brazil,1567062537,1567062551,-47.6588,-17.0384,11277.6,False,236.57,166.42,0,None,11856.72,None,False,0
1567062860,758321,APG1264 ,Philippines,1567062860,1567062860,121.0577,15.0062,5387.34,False,211.35,356.37,7.15,None,5707.38,2775,False,0
1567062860,3c5efa,EWG83K  ,Germany,1567062860,1567062860,13.6052,45.0564,3390.9,False,172.07,315.61,9.75,None,3627.12,7361,False,0
1567062860,86d5c3,APJ216  ,Japan,1567062860,1567062860,135.024,34.4849,1272.54,False,145.44,50.45,-0.33,None,1348.74,2474,False,0
1567062860,3980e0,IXR129A ,France,1567062859,1567062860,-2.1557,52.9893,5082.54,False,110.17,166.22,8.13,None,5234.94,6352,False,0
1567062860,c81d9d,ANZ570  ,New Zealand,None,1567062857,None,None,None,False,6.43,272,None,None,None,None,False,0
1567062860,4b16b9,SWR1069 ,Switzerland,1567062838,1567062838,8.5259,50.0337,None,True,0.9,177,None,None,None,1000,False,0
1567062860,86cebd,APJ157  ,Japan,1567062678,1567062850,131.4818,34.3259,5417.82,False,181.75,250.49,-12.03,None,7284.72,4641,False,0
1567062860,471f8b,WZZ435  ,Hungary,1567062860,1567062860,22.77,53.868,10271.76,False,226.21,262.55,6.18,None,10698.48,6562,False,0
1567062860,471f8c,WZZ9EU  ,Hungary,1567062860,1567062860,15.0729,46.0858,11277.6,False,229.84,82.54,0,None,11795.76,0405,False,0
1567062860,48466c,,Kingdom of the Netherlands,1567061853,1567062860,4.7255,51.5634,883.92,False,27.97,32.23,-2.93,None,None,7000,False,0
